class,confidence,x_min,y_min,x_max,y_max
0,0.8416799306869507,73.10868072509766,173.20599365234375,163.32293701171875,402.395751953125
0,0.8755747079849243,261.24261474609375,191.4696807861328,343.0304260253906,402.30438232421875
0,0.8766635060310364,162.1140594482422,194.25428771972656,252.03115844726562,402.5656433105469
0,0.7476273775100708,22.573633193969727,181.1285858154297,82.49304962158203,358.914306640625
0,0.8406279683113098,613.7721557617188,200.1255340576172,692.2842407226562,403.6352233886719
0,0.8215673565864563,512.4845581054688,202.5104522705078,597.8129272460938,398.64111328125
0,0.6062175631523132,361.1484680175781,201.4714813232422,402.29656982421875,308.4303283691406
0,0.6168791055679321,340.1540832519531,205.853271484375,375.62115478515625,314.26922607421875
0,0.5940784811973572,33.530494689941406,53.373260498046875,58.85990524291992,126.67659759521484
0,0.5548945069313049,426.544189453125,202.97718811035156,449.5914306640625,275.9031982421875
0,0.8360271453857422,76.06017303466797,175.24722290039062,165.4803009033203,402.3613586425781
0,0.860629677772522,263.1710205078125,192.66891479492188,345.2643127441406,402.43341064453125
0,0.8453691005706787,162.95887756347656,192.7296142578125,253.5078887939453,401.9078369140625
0,0.7871541380882263,25.829181671142578,182.05325317382812,85.0154037475586,357.0457763671875
0,0.8305314183235168,617.0758056640625,198.8921661376953,696.560546875,404.14910888671875
0,0.8298053741455078,512.6593627929688,203.05813598632812,600.0947265625,400.98419189453125
0,0.4173387885093689,360.4710693359375,200.85943603515625,401.23089599609375,308.2694091796875
0,0.5742775201797485,340.5433349609375,205.86453247070312,376.2938537597656,315.7083435058594
0,0.5942793488502502,33.56843185424805,53.453243255615234,58.92436981201172,126.85824584960938
0,0.6141043901443481,426.1263427734375,202.49913024902344,449.3185729980469,275.98663330078125
0,0.5440014600753784,603.0172729492188,206.307861328125,630.9219970703125,286.85552978515625
0,0.850818395614624,72.54344940185547,175.18414306640625,162.45889282226562,401.744384765625
0,0.8603007793426514,270.3663635253906,192.1265411376953,354.08209228515625,402.5205078125
0,0.8535651564598083,166.8229522705078,191.2884063720703,258.0494689941406,402.2059631347656
0,0.7840355634689331,28.98795509338379,183.36817932128906,87.36759185791016,355.44012451171875
0,0.8109564185142517,621.5716552734375,200.71746826171875,700.7713623046875,404.0730895996094
0,0.8177599906921387,512.769287109375,203.70196533203125,601.57568359375,401.9639892578125
0,0.45773443579673767,342.8643493652344,204.91648864746094,379.02813720703125,316.8751525878906
0,0.559438943862915,33.63911819458008,53.77798843383789,58.973724365234375,127.14815521240234
0,0.6378173232078552,425.44732666015625,201.9394989013672,449.0026550292969,276.7596740722656
0,0.6087241768836975,604.88525390625,206.28981018066406,632.7606811523438,286.5709533691406
0,0.8309555053710938,75.99415588378906,175.58480834960938,165.83673095703125,401.8810119628906
0,0.8519638180732727,276.3473815917969,191.2395477294922,362.3177490234375,402.73974609375
0,0.8486641645431519,171.2006072998047,192.79791259765625,261.6157531738281,402.1263732910156
0,0.7391818165779114,31.084583282470703,183.7458038330078,91.37025451660156,361.2643127441406
0,0.7917040586471558,625.3256225585938,202.6403350830078,704.465087890625,403.56866455078125
0,0.8044247627258301,515.0209350585938,203.74952697753906,604.7881469726562,402.15570068359375
0,0.5975031852722168,33.65666580200195,53.71955108642578,59.02042770385742,127.27001953125
0,0.6216145157814026,426.28167724609375,204.40145874023438,449.0386657714844,276.75653076171875
0,0.486455500125885,607.3517456054688,209.2725830078125,634.6653442382812,287.499755859375
0,0.7958876490592957,0.4836829900741577,174.7641143798828,31.051952362060547,378.46990966796875
0,0.7490261793136597,391.9681091308594,200.78372192382812,429.1466369628906,294.61920166015625
0,0.8229202032089233,77.50106048583984,175.4732208251953,167.8278350830078,401.9169616699219
0,0.8357055187225342,281.8638916015625,190.05087280273438,370.2145080566406,402.80426025390625
0,0.851435124874115,174.8249969482422,193.4775848388672,264.90087890625,402.1761779785156
0,0.8169373273849487,32.317161560058594,184.08323669433594,94.59732818603516,367.4900817871094
0,0.6530555486679077,634.3319091796875,202.4643096923828,707.901611328125,392.6259460449219
0,0.7447206377983093,519.5501098632812,208.44154357910156,606.2916870117188,399.3305358886719
0,0.6239596605300903,33.817134857177734,53.77035140991211,59.178836822509766,127.36585235595703
0,0.6019928455352783,426.7576904296875,202.88241577148438,450.03411865234375,277.15576171875
0,0.4662855863571167,609.6075439453125,207.14503479003906,637.8966674804688,287.8548583984375
0,0.8214847445487976,1.365687608718872,177.2442169189453,31.645103454589844,378.6002197265625
0,0.840154230594635,393.0232238769531,204.58123779296875,429.1360778808594,295.10516357421875
0,0.8545078039169312,82.93291473388672,176.07029724121094,173.0042724609375,401.8324279785156
0,0.8558073043823242,287.0841064453125,188.50486755371094,377.4129333496094,402.4325866699219
0,0.8464029431343079,176.88755798339844,195.4611358642578,266.4386291503906,402.28631591796875
0,0.8253108263015747,35.0684814453125,186.24252319335938,97.78367614746094,371.5004577636719
0,0.541633665561676,641.4090576171875,205.24310302734375,700.7615966796875,361.3558349609375
0,0.7986471056938171,524.5739135742188,211.51551818847656,610.7373657226562,401.7339172363281
0,0.6178067326545715,33.93980407714844,53.8683967590332,59.284847259521484,127.47734832763672
0,0.5350102186203003,426.8581237792969,202.41079711914062,450.09716796875,276.9715576171875
0,0.5426019430160522,612.789794921875,206.5655975341797,642.245361328125,289.6156311035156
0,0.8426084518432617,2.4539835453033447,178.28172302246094,33.04295349121094,380.6498718261719
0,0.7998554706573486,392.7755126953125,203.54550170898438,429.8096923828125,295.63409423828125
0,0.7147154211997986,658.6658325195312,211.72242736816406,720.0,399.3746032714844
0,0.8070330023765564,86.10682678222656,176.96041870117188,175.8517608642578,401.75921630859375
0,0.8615342974662781,292.7992858886719,185.30130004882812,385.08056640625,402.476806640625
0,0.8748230338096619,181.98402404785156,200.70484924316406,269.82940673828125,402.6902770996094
0,0.8037857413291931,37.45612335205078,185.52615356445312,99.74826049804688,370.3910217285156
0,0.7528186440467834,532.4922485351562,214.6237335205078,616.2946166992188,401.666748046875
0,0.6128275990486145,33.976585388183594,53.984439849853516,59.26815414428711,127.494140625
0,0.4798167943954468,427.6126403808594,202.7075653076172,450.5335388183594,276.6551513671875
0,0.6571713089942932,615.3154907226562,205.26620483398438,646.0148315429688,290.9400329589844
0,0.8515834808349609,3.3301143646240234,178.61444091796875,34.2568359375,381.4609069824219
0,0.7907419204711914,394.33953857421875,205.98196411132812,430.9263610839844,295.9877014160156
0,0.8000354766845703,647.49853515625,207.9838104248047,720.0,403.59417724609375
0,0.8691906929016113,88.40868377685547,177.26663208007812,178.81015014648438,402.98089599609375
0,0.8617123961448669,299.0993347167969,184.33407592773438,392.10015869140625,401.97308349609375
0,0.8655779957771301,184.15927124023438,198.07485961914062,273.6882629394531,402.9501953125
0,0.8226012587547302,38.9517822265625,183.97357177734375,102.60543823242188,374.3694152832031
0,0.8271517157554626,539.4376831054688,214.07107543945312,622.2416381835938,402.4163818359375
0,0.6069473028182983,34.02971649169922,53.977699279785156,59.300987243652344,127.48834228515625
0,0.4009157121181488,428.91729736328125,202.7899932861328,452.00701904296875,277.6032409667969
0,0.6020169854164124,617.0755004882812,205.69082641601562,647.8446655273438,291.0799255371094
0,0.8555989861488342,4.785220146179199,178.68409729003906,36.366146087646484,382.64630126953125
0,0.6987723708152771,395.96392822265625,207.6692352294922,432.3186950683594,296.32232666015625
0,0.8791009187698364,644.4820556640625,212.5441436767578,718.7449340820312,405.0
0,0.8710511922836304,90.35721588134766,178.45376586914062,180.92967224121094,403.5869445800781
0,0.8336576223373413,302.8143005371094,183.55166625976562,396.3685607910156,402.0566101074219
0,0.8634259700775146,188.20822143554688,197.4998321533203,278.27392578125,402.8027648925781
0,0.7505475878715515,40.83464050292969,183.2194061279297,104.7052230834961,376.2121276855469
0,0.7847280502319336,547.4334106445312,207.32752990722656,630.7012939453125,402.3409423828125
0,0.5907530784606934,34.114768981933594,54.01476287841797,59.347476959228516,127.48636627197266
0,0.5458001494407654,616.879638671875,203.41749572753906,648.507568359375,291.4486083984375
0,0.8518852591514587,5.664524078369141,179.83718872070312,37.79647445678711,383.26263427734375
0,0.6640953421592712,396.2833251953125,208.14599609375,432.805908203125,296.29010009765625
0,0.8595202565193176,641.9625854492188,212.66253662109375,717.0482788085938,405.0
0,0.8598779439926147,92.89242553710938,174.8711395263672,184.79391479492188,404.03936767578125
0,0.8647632002830505,304.0914611816406,184.63525390625,396.29052734375,401.5240783691406
0,0.8818546533584595,192.3375244140625,198.6264190673828,282.5512390136719,402.8599853515625
0,0.7668983340263367,42.753055572509766,182.5778350830078,105.85863494873047,374.3216552734375
0,0.832910418510437,556.2236938476562,205.9424591064453,634.5885620117188,393.93243408203125
0,0.5879213809967041,34.09280776977539,54.08491134643555,59.341976165771484,127.72509765625
0,0.40539756417274475,618.6947631835938,205.79795837402344,648.7335815429688,290.6187438964844
0,0.8574137091636658,6.896682262420654,182.50723266601562,39.69392013549805,384.4677734375
0,0.4631657600402832,399.337158203125,205.95838928222656,436.93255615234375,296.70684814453125
0,0.7990666627883911,632.9832153320312,213.44003295898438,708.64453125,405.0
0,0.6547800302505493,664.8290405273438,197.89820861816406,720.0,397.2987976074219
0,0.8193100690841675,96.0257797241211,171.74424743652344,188.79832458496094,402.4247741699219
0,0.83448326587677,308.42730712890625,183.57769775390625,400.943603515625,401.3879699707031
0,0.8840816617012024,197.2502899169922,202.8445281982422,286.53057861328125,403.0796203613281
0,0.7618123292922974,46.47283935546875,182.20338439941406,108.25186157226562,370.73260498046875
0,0.7657285928726196,560.79736328125,204.99349975585938,638.2949829101562,396.16522216796875
0,0.605263352394104,34.00666809082031,53.94834899902344,59.28819274902344,127.84178161621094
0,0.8641431331634521,7.497620582580566,183.8903045654297,41.2707633972168,385.5434265136719
0,0.5532301068305969,404.63897705078125,207.23959350585938,441.2768859863281,296.75189208984375
0,0.7225136160850525,621.1596069335938,213.48692321777344,697.0543823242188,405.0
0,0.7025070190429688,667.5687866210938,198.6841278076172,720.0,400.2018737792969
0,0.7807025909423828,96.62611389160156,170.55662536621094,190.4307403564453,402.31976318359375
0,0.8602689504623413,312.4452819824219,185.22158813476562,403.80218505859375,401.33099365234375
0,0.8867222666740417,201.05316162109375,202.8425750732422,291.16180419921875,402.5997314453125
0,0.7685502171516418,48.63986587524414,181.50343322753906,110.14669799804688,370.29052734375
0,0.6735935211181641,563.0447998046875,205.0328826904297,639.5859375,399.6650390625
0,0.5929182171821594,33.984310150146484,53.897117614746094,59.265625,128.01768493652344
0,0.8684845566749573,8.452094078063965,184.53382873535156,43.63383102416992,386.9658508300781
0,0.5882060527801514,609.6354370117188,216.19676208496094,684.844970703125,404.70269775390625
0,0.6751558184623718,668.1215209960938,199.50045776367188,720.0,402.4141845703125
0,0.8652342557907104,100.86827850341797,169.964599609375,195.12484741210938,403.1483154296875
0,0.855304479598999,317.0897521972656,186.57667541503906,407.2940979003906,401.1929626464844
0,0.9044202566146851,203.8934783935547,199.9752960205078,296.2271728515625,402.15191650390625
0,0.7634377479553223,52.03076171875,181.24240112304688,112.96234130859375,369.07708740234375
0,0.5762463808059692,33.947601318359375,53.98922348022461,59.15892028808594,128.10267639160156
0,0.8631544709205627,8.75904369354248,183.0603790283203,45.60652542114258,387.2465515136719
0,0.6945759654045105,600.9141845703125,214.03260803222656,676.5946044921875,404.82293701171875
0,0.4739444851875305,671.3261108398438,201.69200134277344,720.0,401.5838928222656
0,0.6900786757469177,538.865234375,203.2515106201172,572.3652954101562,301.64532470703125
0,0.530975341796875,435.4330139160156,206.5970916748047,453.76287841796875,267.1152038574219
0,0.8451277017593384,97.57925415039062,170.03115844726562,193.69593811035156,403.1972351074219
0,0.8298516273498535,322.1745910644531,187.7194366455078,411.74053955078125,401.6940002441406
0,0.9020963311195374,207.4298553466797,198.9762420654297,301.07342529296875,401.9423522949219
0,0.6709969639778137,54.210426330566406,181.53065490722656,115.24998474121094,370.54229736328125
0,0.5866793990135193,33.982479095458984,54.24171447753906,59.10075759887695,128.22427368164062
0,0.868209958076477,8.834746360778809,182.38978576660156,47.391929626464844,388.2008361816406
0,0.7557288408279419,589.1903686523438,209.73641967773438,666.1499633789062,404.48626708984375
0,0.5438291430473328,675.35986328125,211.68826293945312,720.0,401.0437927246094
0,0.6009393930435181,540.6698608398438,203.06051635742188,574.5233154296875,302.4945373535156
0,0.6839868426322937,460.4869384765625,198.38388061523438,480.78857421875,252.0345001220703
0,0.6542160511016846,518.692626953125,208.54388427734375,552.0387573242188,302.7778015136719
0,0.7055449485778809,415.05792236328125,204.54855346679688,451.87835693359375,295.7450866699219
0,0.8151372075080872,98.24922180175781,171.93472290039062,195.12486267089844,402.0074768066406
0,0.8617528080940247,328.2497863769531,189.1634521484375,417.3108215332031,401.92803955078125
0,0.8889849781990051,211.97109985351562,197.8657989501953,307.4064025878906,402.0638732910156
0,0.7499341368675232,56.65534973144531,182.51663208007812,117.52110290527344,371.7882385253906
0,0.6055273413658142,33.94955062866211,54.3686637878418,59.00699996948242,128.34490966796875
0,0.8561203479766846,9.134793281555176,181.5780792236328,49.39887237548828,388.164794921875
0,0.7536075711250305,677.3847045898438,214.40072631835938,720.0,402.8465270996094
0,0.6636691093444824,544.8399047851562,202.5628204345703,578.5740356445312,302.2464904785156
0,0.6221984624862671,462.72576904296875,202.1694793701172,481.7815246582031,252.2511749267578
0,0.5661037564277649,520.3951416015625,210.48388671875,553.3667602539062,303.6675720214844
0,0.5844895243644714,417.09814453125,204.3517303466797,453.6215515136719,296.2384948730469
0,0.6766807436943054,579.3475341796875,204.46534729003906,656.2095947265625,402.2752685546875
0,0.8369646668434143,99.68047332763672,172.64776611328125,199.37823486328125,402.53753662109375
0,0.878497838973999,334.30413818359375,191.9718017578125,422.10247802734375,402.1581115722656
0,0.8529990911483765,216.98403930664062,197.3419189453125,313.7233581542969,401.7796630859375
0,0.7132642269134521,59.85314178466797,183.8713836669922,119.74629974365234,370.6319885253906
0,0.5953773856163025,33.928897857666016,54.65900802612305,58.87093734741211,128.42884826660156
0,0.8618552684783936,9.924263000488281,182.2449493408203,51.58749008178711,386.5049743652344
0,0.6821358799934387,676.6549072265625,216.02789306640625,720.0,402.3855285644531
0,0.6331292390823364,547.2649536132812,201.83773803710938,580.5895385742188,301.1968994140625
0,0.4772065579891205,462.2916259765625,200.5627899169922,482.2919006347656,252.83685302734375
0,0.5702787041664124,525.1970825195312,215.1024627685547,556.6815185546875,304.0189514160156
0,0.75823575258255,419.1775817871094,206.89559936523438,455.09600830078125,298.13885498046875
0,0.827927827835083,589.067626953125,205.34124755859375,670.1627807617188,402.4419250488281
0,0.7414079308509827,107.91253662109375,175.3441925048828,208.15382385253906,401.6270446777344
0,0.8708387613296509,339.6747741699219,194.22708129882812,426.880126953125,402.5734558105469
0,0.8491930961608887,221.23446655273438,196.0423126220703,319.4017028808594,401.5994567871094
0,0.6902251243591309,63.29271697998047,184.75869750976562,123.21240997314453,370.7568664550781
0,0.6427419781684875,33.91917037963867,54.72230911254883,58.84267044067383,128.54025268554688
0,0.8368934988975525,10.494322776794434,181.87777709960938,54.01324462890625,385.5324401855469
0,0.671685516834259,674.9109497070312,215.1688690185547,720.0,402.89813232421875
0,0.6072026491165161,550.330078125,200.59703063964844,581.4225463867188,294.3620910644531
0,0.49617862701416016,463.8115234375,202.09815979003906,483.4977111816406,253.02481079101562
0,0.5123544335365295,527.2164306640625,212.38145446777344,559.7522583007812,304.2745056152344
0,0.7546707987785339,421.8547668457031,207.4278106689453,458.39178466796875,300.15582275390625
0,0.400470107793808,602.2938842773438,209.04934692382812,681.6905517578125,402.9124450683594
0,0.5881110429763794,565.7443237304688,210.78231811523438,641.0349731445312,403.09100341796875
0,0.8259007930755615,108.63660430908203,176.81166076660156,211.2468719482422,402.3750305175781
0,0.8610683679580688,343.85870361328125,193.42063903808594,431.33648681640625,402.0624694824219
0,0.8554782271385193,223.91436767578125,195.01222229003906,323.1108093261719,401.338623046875
0,0.7561689019203186,66.18968963623047,185.7949981689453,125.96770477294922,370.4712219238281
0,0.6285000443458557,33.935752868652344,54.7613639831543,58.86244583129883,128.70216369628906
0,0.8408348560333252,12.90423583984375,181.5950164794922,59.211910247802734,386.0542907714844
0,0.7251343727111816,667.9658813476562,217.5303955078125,720.0,403.48455810546875
0,0.5188237428665161,529.7734375,215.57839965820312,561.26904296875,303.94879150390625
0,0.7707149386405945,426.18194580078125,207.52540588378906,463.0643615722656,301.0294494628906
0,0.7555305361747742,549.8821411132812,209.4489288330078,626.8209838867188,403.23748779296875
0,0.8440857529640198,109.32991790771484,178.10684204101562,212.94219970703125,402.6346435546875
0,0.8572726845741272,349.1921691894531,192.96087646484375,436.9066467285156,401.9971008300781
0,0.8819302320480347,228.6552276611328,197.20233154296875,328.4087219238281,401.7054443359375
0,0.7244537472724915,67.70030212402344,188.1241455078125,127.56552124023438,371.5207824707031
0,0.6370654106140137,33.90867614746094,54.84905242919922,58.83140182495117,128.89500427246094
0,0.8824265599250793,13.622488021850586,180.10140991210938,63.06288528442383,387.06610107421875
0,0.8192057609558105,663.6759643554688,222.59262084960938,716.49609375,403.8856506347656
0,0.5556530356407166,531.6162109375,217.54293823242188,562.4658813476562,303.3970947265625
0,0.7749172449111938,430.484619140625,208.48251342773438,467.1544494628906,301.5783996582031
0,0.8038759827613831,533.77880859375,206.29464721679688,613.7946166992188,403.04168701171875
0,0.8424449563026428,109.26532745361328,178.14019775390625,214.8107452392578,402.8954162597656
0,0.87874835729599,362.3426818847656,193.0681915283203,451.971435546875,402.037109375
0,0.8592458963394165,230.98101806640625,197.71250915527344,331.85003662109375,401.8427734375
0,0.7088091373443604,69.18905639648438,189.2101287841797,129.35272216796875,371.00445556640625
0,0.6268559098243713,33.95762634277344,54.889644622802734,58.82692337036133,128.8875732421875
0,0.8782938122749329,14.486982345581055,179.7527313232422,66.70543670654297,387.09228515625
0,0.7613040804862976,523.6448974609375,206.23512268066406,605.0667114257812,403.1480712890625
0,0.7962881326675415,635.583984375,211.00665283203125,714.5430908203125,403.41571044921875
0,0.8631207346916199,112.36935424804688,178.50003051757812,219.53135681152344,402.7669372558594
0,0.8679520487785339,369.6015319824219,193.50387573242188,460.1191711425781,401.8669128417969
0,0.8746100664138794,234.7666778564453,199.69190979003906,336.11407470703125,401.8160400390625
0,0.6115052103996277,72.23174285888672,190.06019592285156,132.41407775878906,369.226806640625
0,0.6400253176689148,33.95446014404297,54.91486358642578,58.765281677246094,128.84359741210938
0,0.8668478727340698,14.315458297729492,179.70538330078125,68.94438934326172,386.8003845214844
0,0.8644601702690125,506.9443054199219,208.43289184570312,590.8480224609375,403.08404541015625
0,0.7801483273506165,636.9625244140625,213.41941833496094,714.8529663085938,403.20806884765625
0,0.8755466341972351,115.41847229003906,180.67918395996094,223.4249725341797,402.453369140625
0,0.8854791522026062,373.69866943359375,190.9674835205078,465.90802001953125,401.8336486816406
0,0.8871947526931763,238.776123046875,202.5975799560547,340.4771728515625,401.97442626953125
0,0.6789904236793518,77.1406478881836,189.7050323486328,137.8243408203125,367.1461181640625
0,0.6204591989517212,33.951576232910156,54.874855041503906,58.75518035888672,128.8990020751953
0,0.8776323199272156,18.211593627929688,181.35171508789062,75.80249786376953,388.01776123046875
0,0.8625860810279846,496.706787109375,211.6580810546875,582.8394165039062,403.1260681152344
0,0.7910993099212646,633.0679321289062,220.90472412109375,708.0592651367188,403.07843017578125
0,0.8579809069633484,121.06563568115234,180.85604858398438,230.76512145996094,402.3223571777344
0,0.8590089678764343,376.5953063964844,189.01077270507812,469.89599609375,401.4316711425781
0,0.8683381676673889,244.02386474609375,204.22752380371094,346.6334228515625,401.80157470703125
0,0.6979203820228577,81.01470184326172,188.99459838867188,142.51980590820312,367.44512939453125
0,0.6195195913314819,33.92984390258789,54.76506423950195,58.74482345581055,128.90098571777344
0,0.8847854137420654,21.160978317260742,182.7293243408203,81.41175079345703,388.3575439453125
0,0.5879260897636414,485.0904235839844,212.5789031982422,574.8514404296875,403.10955810546875
0,0.7644490003585815,624.4811401367188,217.6051483154297,700.6548461914062,403.4352111816406
24,0.5143769979476929,674.9168701171875,262.8783264160156,705.8048706054688,353.61334228515625
0,0.8789932727813721,125.4977035522461,180.71531677246094,237.02842712402344,402.1514587402344
0,0.8728727102279663,380.8033447265625,188.83755493164062,474.40985107421875,401.4461364746094
0,0.8662991523742676,248.4685821533203,204.6807861328125,352.30780029296875,401.74090576171875
0,0.6444297432899475,84.08747100830078,188.51287841796875,144.59234619140625,363.2311096191406
0,0.641024112701416,33.90279006958008,54.786224365234375,58.71516418457031,128.97280883789062
0,0.8691506385803223,23.8980655670166,183.26388549804688,86.9183120727539,389.04278564453125
0,0.811208188533783,482.69952392578125,212.50198364257812,574.3269653320312,403.2550354003906
0,0.5800116658210754,614.412109375,215.135009765625,691.84619140625,402.7942199707031
24,0.5134338140487671,664.393310546875,258.3852233886719,697.8104248046875,346.8665466308594
0,0.8683989644050598,129.23912048339844,179.2458953857422,243.24269104003906,402.3542175292969
0,0.8666999936103821,385.77484130859375,186.41807556152344,480.61376953125,402.345703125
0,0.87007075548172,252.37835693359375,204.84642028808594,357.3575134277344,402.38824462890625
0,0.6650164723396301,87.6053237915039,188.3387908935547,148.2392578125,361.7825622558594
0,0.642978847026825,33.84050750732422,54.8525505065918,58.677181243896484,129.14190673828125
0,0.8660867810249329,26.12559700012207,184.3462677001953,91.7993392944336,389.9111328125
0,0.7296141386032104,486.5495300292969,213.94827270507812,579.0052490234375,403.3189697265625
0,0.533959686756134,603.9581909179688,213.72088623046875,680.8851928710938,402.1646728515625
24,0.568230152130127,655.4179077148438,257.9264831542969,691.843017578125,345.87615966796875
0,0.8523622751235962,131.4886474609375,178.70623779296875,247.2525177001953,401.54986572265625
0,0.8753878474235535,391.9698486328125,184.95323181152344,487.1219482421875,402.0641174316406
0,0.8647374510765076,256.20166015625,204.74246215820312,362.1252746582031,402.67291259765625
0,0.677512526512146,89.1888198852539,190.958740234375,150.2406768798828,365.9637756347656
0,0.5781844258308411,34.02443313598633,55.388370513916016,58.607261657714844,128.9127197265625
0,0.8601182699203491,27.205448150634766,185.70358276367188,95.3341064453125,391.56640625
0,0.8002260327339172,484.6806640625,214.99244689941406,574.7006225585938,403.5067443847656
0,0.6257593631744385,594.0345458984375,214.35362243652344,669.3732299804688,402.0439453125
24,0.7060660719871521,647.6002807617188,257.1565856933594,686.398681640625,343.2067565917969
0,0.5264149308204651,369.448486328125,205.8386688232422,409.5382385253906,330.66619873046875
0,0.8203240036964417,133.61224365234375,175.52691650390625,252.83103942871094,402.04229736328125
0,0.890925407409668,396.98583984375,185.53775024414062,491.8429870605469,401.72491455078125
0,0.8737049102783203,260.568115234375,205.45811462402344,366.4200439453125,401.8913879394531
0,0.5811927914619446,90.8975830078125,193.4470977783203,152.6800079345703,372.23394775390625
0,0.5681973099708557,34.07069778442383,55.5157356262207,58.57480239868164,128.76792907714844
0,0.8785017132759094,27.542591094970703,187.39881896972656,97.36978149414062,392.5171813964844
0,0.8220246434211731,478.4578552246094,214.37551879882812,567.7986450195312,403.890869140625
0,0.6796177625656128,585.5297241210938,214.22947692871094,659.89501953125,402.23577880859375
24,0.5869196653366089,638.2108154296875,254.74365234375,678.0438842773438,337.34716796875
0,0.7422832250595093,651.8252563476562,206.95590209960938,716.2862548828125,403.2637634277344
0,0.47230473160743713,372.50439453125,205.64967346191406,411.7547912597656,330.8655090332031
0,0.8504523038864136,137.9240264892578,172.74368286132812,259.9326171875,402.36474609375
0,0.8504434823989868,401.5569763183594,185.30874633789062,496.80706787109375,401.9796447753906
0,0.859622597694397,263.12335205078125,205.54812622070312,368.89788818359375,402.17974853515625
0,0.5792748928070068,95.87030792236328,191.91932678222656,158.6344451904297,373.3152770996094
0,0.5863637924194336,34.03121566772461,55.55806350708008,58.53232955932617,128.7371826171875
0,0.894269585609436,28.003192901611328,188.16421508789062,99.76012420654297,393.57110595703125
0,0.7329688668251038,473.31787109375,214.12582397460938,559.3505249023438,402.2101135253906
0,0.5922298431396484,575.751708984375,213.597900390625,649.612548828125,402.03411865234375
24,0.6212367415428162,630.5438232421875,252.83233642578125,671.3179321289062,333.0487060546875
0,0.7278969287872314,657.2686767578125,211.04330444335938,720.0,402.8518981933594
0,0.5897594690322876,374.08404541015625,207.76837158203125,412.1955261230469,330.00067138671875
0,0.8050187826156616,148.59507751464844,173.0701904296875,269.8756408691406,402.421142578125
